id	logFC	AveExpr	t	P.Value	adj.P.Val	B
TCEAL2	-5.78729476165025	7.96232588981645	-7.42619493641595	9.80055610777487e-05	0.00833753241422865	1.88334688658815
ANGPT2	3.77332189819393	8.08753866257646	7.41751541051834	9.8783064393008e-05	0.00836821765324229	1.8752602269236
CLEC2D	2.29865937261688	6.05500099733235	7.40710916403441	9.97243355034114e-05	0.00841246001639492	1.86555351088071
IGFBP3	2.15986064996939	13.7586712050483	7.37561008965352	0.00010263507179468	0.00862177546619993	1.83609670068528
LAMC3	-2.60101362598869	7.43319364427137	-7.36315326319583	0.00010381223350001	0.00868432588324879	1.82441625215355
COL8A1	3.33406084949378	6.57338259024627	7.35398037151047	0.000104688699076824	0.00871613140266535	1.8158037044548
DUSP5P1	2.81104943285094	5.95871351296805	7.35011290207014	0.000105060706253176	0.00871613140266535	1.81216959531342
INSR	2.10572528248739	9.9769379169984	7.33844343869317	0.000106192148330413	0.00877374387666545	1.80119385045015
CCND1	2.37067979738604	13.9770531603569	7.30386047976233	0.00010962587659455	0.00899847823507987	1.76857469633851
FAM171A1	-2.28156711467764	10.6499221424645	-7.29811894646602	0.000110207855470319	0.00899847823507987	1.76314583763053
PRAME	4.75728772889699	6.78066586662082	7.2963315071265	0.000110389738620135	0.00899847823507987	1.76145496109963
ADAMDEC1	2.07317094631117	5.45531865474121	7.29324115415747	0.000110704991984098	0.00899847823507987	1.75853068603438
ZNF831	2.40462540978349	5.61759288929766	7.27868219408965	0.000112203757854965	0.00908352760666992	1.7447392533755
EGLN3	3.38820576523564	4.96396693653349	7.25360102663702	0.000114839113411949	0.00925953767056908	1.72092262200005
SOX11	3.76411098933035	4.96347382856855	7.22203129159985	0.000118254904774009	0.00949681489259113	1.6908403815439
LGALS12	3.88915505893886	4.33425286555913	7.20719371524955	0.000119899334681587	0.00959051371474986	1.67666166279814
SOGA2	2.68471902722815	9.54115600961798	7.1999882055021	0.00012070710011319	0.00961681130544652	1.66976680051549
HTRA4	3.00718184673927	6.97812878369189	7.19496313276497	0.000121274022169724	0.00962378870791122	1.6649547634742
LOC400043	-2.73675484036067	10.4302231134829	-7.17869026268769	0.0001231303832271	0.00969862896197862	1.64935140087963
SLC1A4	2.10541214072081	9.41355704730163	7.17823072784221	0.000123183263699983	0.00969862896197862	1.64891031997498
UCHL1	-2.75967929952723	10.3273090717041	-7.16660105917147	0.000124530002422337	0.00976636272903621	1.637739388434
SLC2A3	2.7833956686319	7.48306858731262	7.11918992284698	0.000130192786184401	0.0101707415106	1.59203294529886
ERAP2	2.71184082678768	9.38794474474783	7.1006431812504	0.000132485662050626	0.0103097466550016	1.57408047105581
HLA-F	2.24330184080613	12.6305518425272	7.08439245247342	0.000134531733608912	0.0104121690619358	1.55831674752105
PSMB9	2.09118059034473	12.4282670470592	7.07919350370837	0.00013519373334956	0.0104121690619358	1.55326694401737
RALGPS1	-2.3384286901316	7.882467426072	-7.07771839651668	0.000135382224477106	0.0104121690619358	1.55183356562719
RASSF2	2.55268261346504	11.0892102976241	7.07288531381429	0.000136001857391729	0.0104121690619358	1.54713538095985
HSD17B6	-7.17999702428601	2.83296334721155	-7.6963407766681	0.000159749649413275	0.0112932877157406	1.54553206140431
SVOPL	-2.34954637565363	8.09996344288543	-7.06983229949125	0.000136394902788719	0.0104121690619358	1.54416613989802
CAPZA3	-2.58445044671582	4.03484113601285	-7.06517942589156	0.000136996351810972	0.0104184687701094	1.53963879225506
KCNE1	-2.68862147102692	4.9521321097176	-7.05149449286107	0.000138782523506132	0.0104775498197167	1.52630801248525
IKZF3	2.52588251446193	8.54810759355238	7.05015520901335	0.000138958718082607	0.0104775498197167	1.52500218085477
RAP1GAP	-2.7345192715976	8.39931800309753	-7.04539159476633	0.000139587436933325	0.0104775498197167	1.52035580481119
RFX8	2.61650165193989	5.24951019251624	7.0399881233532	0.000140304447282096	0.0104775498197167	1.51508201814052
GKN2	-3.57688689582518	4.94551822226478	-7.03940122537952	0.000140382572172326	0.0104775498197167	1.51450899450558
E2F2	2.07968425831793	5.61751924245337	7.02307346654366	0.000142575598354117	0.0106018158820578	1.49855060341668
TAGLN3	-2.27285222141092	7.64211930950433	-7.01272683514019	0.000143985034820969	0.0106671127088583	1.4884214006252
RPA4	2.52285119866869	5.31162841173155	7.00507297056964	0.00014503765000019	0.0106779097174104	1.48092006006274
VEGFA	2.98581921603375	11.2225983562523	7.00393799510412	0.000145194468937243	0.0106779097174104	1.47980709927278
MPC1	-2.46175667658402	12.0641148328365	-6.98196807894515	0.000148267576398232	0.0108641172676909	1.45823260351805
PLA1A	2.57161847133678	9.23236973993051	6.97405014430679	0.00014939283317176	0.0108692548908719	1.45044283351914
TOP2A	2.76991851053797	6.42009847752093	6.97385666182446	0.000149420448766282	0.0108692548908719	1.45025238759376
DTX1	-4.12122666803969	6.90597588421092	-6.96473329722176	0.000150729099119056	0.0109248668700841	1.4412670427092
CCR5	2.27952676422621	9.33086662756807	6.95845143451035	0.000151637588616316	0.010951179376438	1.43507432883439
BIK	-1.94059180540228	8.82412480379628	-6.94213195663011	0.000154026371566296	0.0110838260284463	1.4189639861068
MAP2K4	-8.9968077765192	1.90314393006515	-8.62868526253609	0.000196637239699083	0.01270256020516	1.41771921229184
TAP1	2.02282998290362	12.3716672862733	6.93525039078272	0.000155046211236529	0.0111173670821279	1.41216087067978
HOXA11-AS	-2.08079011828853	5.63827214686532	-6.92095148942864	0.000157189433824672	0.0112140941095593	1.39800647317405
ARHGAP30	2.26035145404724	6.88267345364045	6.91881623231676	0.000157512304572184	0.0112140941095593	1.39589064828366
CYBA	1.94004890034997	13.1576980963689	6.90526041466528	0.000159579384201594	0.0112932877157406	1.38244516672514
ACOT11	-2.2538743187918	9.97322444090981	-6.89028171064817	0.00016189864688301	0.0114050495911235	1.36756215696931
OSCAR	2.11906335528346	4.74877288405547	6.87936985064207	0.000163611848322416	0.0114854373383537	1.3567026424709
STK19	-2.85790027996881	8.77792466870953	-6.86297090919854	0.000166224643112528	0.0116281956786419	1.34035477980449
BEST4	4.3009714425662	6.54941180544986	6.85400973145251	0.00016767201258774	0.0116887187386252	1.33140748995985
BHLHE41	3.58549203335108	9.94065549251646	6.84419463478131	0.000169273428897904	0.0117355027687938	1.32159621237941
NDRG2	-2.34609511999148	12.1053202068532	-6.84274025887741	0.000169512168299557	0.0117355027687938	1.32014138820249
IL7R	2.7459348712618	6.88843254239954	6.82015720986226	0.000173267756252274	0.0119436355510234	1.29751773347647
GPM6A	-3.45656218474696	7.90172762842899	-6.81754389443699	0.000173708302081926	0.0119436355510234	1.2948956327073
SLC16A5	-3.24375292932371	10.8754966042089	-6.8025684876243	0.000176256992443628	0.0120775141204461	1.27985350348133
BNC2	2.0413691850393	6.7514275345285	6.79383068740521	0.000177763311051988	0.0121249570263657	1.27106387156371
HEPACAM2	-3.91033882554453	6.15207936817159	-6.79155935920752	0.000178157210877017	0.0121249570263657	1.26877751124378
CXCR7	2.93033401352916	5.95233990271967	6.78446490862464	0.000179393820721243	0.0121678707385824	1.26163196225054
C14orf37	-2.22783450363533	6.90130898422755	-6.77946971685513	0.000180270248144637	0.012186147380471	1.25659702148221
CTLA4	4.01406490476201	6.02019841071974	6.77104878559076	0.000181758547637911	0.0122220906156093	1.24810201993539
LOXL2	3.25829742821536	11.6186286039997	6.76716779249304	0.00018244906755145	0.0122220906156093	1.2441839031987
CCDC8	-2.31809179400359	10.2132183187436	-6.76382090768031	0.000183046902593054	0.0122220906156093	1.24080348939132
C10orf82	-1.99737968597116	6.75346613350786	-6.76026388641552	0.000183684664438658	0.0122220906156093	1.23720929587886
GPM6B	-3.33952954233598	7.99650013494859	-6.75936756287282	0.00018384576211157	0.0122220906156093	1.23630335530391
SPATA2L	2.63127737762137	5.75170144798307	6.74462448026689	0.000186518255464028	0.0123241623136023	1.22138762749875
IL6R	2.53359742971968	6.96793512541078	6.74412898060313	0.000186608823197444	0.0123241623136023	1.22088585149473
CRTAM	3.16023236911846	6.34251678896118	6.72870728679212	0.000189452226615044	0.0124709257500008	1.20525338631558
SLA2	2.5773382130806	6.18372967592862	6.71815138171276	0.000191426283266753	0.012559691141002	1.19453595303901
NLGN1	3.55817441966069	8.62331354796203	6.71132143737895	0.000192715742584094	0.0126031073741396	1.18759401048313
AOAH	2.56714014574449	10.3141049009563	6.69253626276145	0.000196312421637721	0.01270256020516	1.16847040916311
PRDM16	-3.40148021939392	5.8392331438078	-6.68576083448549	0.000197627948929289	0.01270256020516	1.16156196427514
PLAT	-2.23325196246965	10.5722650932771	-6.68460928832252	0.000197852508652718	0.01270256020516	1.16038723266168
CLNK	-2.3263827162104	6.08760633447868	-6.68327121179331	0.000198113799832902	0.01270256020516	1.15902200399191
NMB	2.48028240740798	10.4872293362464	6.68312244190766	0.000198142874391873	0.01270256020516	1.15887020126421
ITK	2.89083007049319	5.68187491929173	6.67686938048281	0.000199369233796939	0.01270256020516	1.15248712673058
LHFPL2	2.26858024948934	9.98743350679261	6.67485792347238	0.000199765517124559	0.01270256020516	1.15043279355143
ISLR	-2.14513255346201	5.0681896963641	-6.67402070692359	0.000199930717977316	0.01270256020516	1.14957757961629
CENPA	2.36118903033544	5.64480907784926	6.67075608659016	0.000200576351425709	0.0127033798346182	1.14624193099153
DGKD	2.42428785841949	8.20649739960418	6.65410509886185	0.000203905661670285	0.0128512498353501	1.12920760373824
RUNX1	2.77720732901725	8.26291275555679	6.65269064373554	0.00020419129837509	0.0128512498353501	1.12775896021192
HOXB6	-2.30916304624309	11.4417704862166	-6.64639561904241	0.000205467933582633	0.0128911865704329	1.1213086907786
RIN3	2.39935265405757	5.95221524510374	6.63671853920698	0.000207447804874958	0.0129687445543815	1.11138311216292
HSPA9	-1.81115119998192	8.38970503933336	-6.63381952124841	0.000208045050661348	0.0129687445543815	1.1084073250983
SH2D1A	2.52466641338525	5.96589735225824	6.63093140552822	0.000208641953034081	0.0129687445543815	1.10544166236193
C15orf59	-2.98625997461936	6.65430876343045	-6.62322600446377	0.000210243812395379	0.0130279784613026	1.09752415585991
RHBG	-4.03865537308864	7.64325886491751	-6.61406677505398	0.000212165726386372	0.0131066193497206	1.0881029286636
CST7	2.77431462790025	5.98993609908268	6.59425105127463	0.000216390963699702	0.0133266299944752	1.06768361805428
ENTPD3	-2.71357775287365	7.41360157832043	-6.5901854705535	0.00021726937527075	0.0133398080957518	1.06348797346764
CEP55	3.23209976422842	5.03322727292004	6.5801106942704	0.000219463276830057	0.0134334274662105	1.05308173993263
OSM	3.05934362673995	5.27960401163243	6.57425890807473	0.000220748876701321	0.0134463028440459	1.0470314397207
COL28A1	-1.95263131140252	5.92744455294568	-6.57275284805911	0.000221081102029869	0.0134463028440459	1.04547357560736
TTR	-2.77177502971056	6.88716033575964	-6.57003144794596	0.000221682833161289	0.0134463028440459	1.04265782660837
INPP5J	-6.18951409632213	7.53993775457746	-6.55884156076317	0.000224176251517285	0.0134963720546187	1.03106996618887
RGS1	3.8287404859023	9.82707334040559	6.55746188087816	0.000224485836330467	0.0134963720546187	1.02964009937545
RAC2	2.24573704775478	9.1230680095443	6.55682722128926	0.000224628406501852	0.0134963720546187	1.02898227108179
TRIM2	-2.07894421441079	11.6758052917562	-6.55429955362364	0.000225197222607823	0.0134963720546187	1.0263618133442
LAIR1	3.0781849294871	8.41454694677219	6.54317005714484	0.000227720883683191	0.0136070005407959	1.01481394194495
CDKN2A	2.14024103102343	5.88773024911898	6.53820895287166	0.000228855955535445	0.0136342463480271	1.00966118353707
CYFIP2	-1.99623485130266	12.478915010281	-6.5131901804347	0.000234676802581655	0.0139375667568326	0.98362733857368
VSNL1	-2.21249159155463	7.22805255327032	-6.5104016362992	0.0002353357140293	0.0139375667568326	0.980720628155581
PBK	2.03287965252693	4.92973523550958	6.5064038981196	0.00023628393947244	0.0139525666258476	0.976551721487877
TNFRSF4	2.0139736081114	8.18328905325314	6.50331281521442	0.000237020026832647	0.0139549885006424	0.973326866077524
PLXDC1	3.76016440424158	6.18485226976419	6.49063865039441	0.000240064926198972	0.0139719034444127	0.96009120856218
PGF	4.59805206535172	9.03590935274866	6.48746327304806	0.000240834588244531	0.0139719034444127	0.956771879374248
VCAN	3.15751671236877	10.2274607519276	6.48711835463304	0.000240918356120139	0.0139719034444127	0.956411245414099
SLC31A2	1.97615385456494	8.68793152238594	6.48086949180918	0.000242441595175118	0.0139719034444127	0.94987498002309
COBLL1	-2.32258161061982	12.3774278724354	-6.47966970876698	0.000242735280743627	0.0139719034444127	0.948619433028512
PVALB	-3.2386596542989	9.23793045639811	-6.47936542860461	0.000242809825967008	0.0139719034444127	0.948300980576346
PCSK6	2.15598859597107	5.73698027463993	6.47899323623898	0.000242901043519126	0.0139719034444127	0.947911436390588
TMPRSS4	-4.85190759947857	6.18921734650798	-6.47678403213604	0.000243443263760247	0.0139719034444127	0.945598865944906
NME8	3.14068627646436	5.24964717512188	6.4762661586016	0.000243570563607333	0.0139719034444127	0.945056669516338
LSAMP	-2.71278116995519	6.93899281292692	-6.46626295946178	0.000246044051110966	0.0140596489789121	0.934576781516586
MELK	3.05291463514911	4.69620973880618	6.46415947006101	0.000246567725242071	0.0140596489789121	0.932371389861919
CXCL5	3.19325868523199	6.95401146317003	6.46162203956607	0.000247201080318572	0.0140596489789121	0.929710265434307
HIST1H1T	2.33518085291834	5.43857195489469	6.45070760695308	0.000249946069064864	0.0141756136401561	0.918254176323481
TMEM61	-2.40898276034733	6.44330141738322	-6.4332444173001	0.000254408814871587	0.0143880726089489	0.899891872345046
LCP2	2.55350633958011	5.94565826061556	6.42831009125687	0.000255685782816071	0.0144196726449389	0.894696246434695
ATRNL1	-3.08358716521526	5.96188144311708	-6.41755279619968	0.000258494455775329	0.0145059811277537	0.883358202994486
APOBEC3C|APOBEC3D	2.50388825746209	5.32349218606791	6.4169181873178	0.000258661216503254	0.0145059811277537	0.882688858493419
HLA-J	2.39706730491222	7.21836118994646	6.40895964960298	0.000260762719638126	0.0145515798466148	0.874290205941525
FAM108C1	-2.200771739123	10.7356926052355	-6.40835226742467	0.000260923880299913	0.0145515798466148	0.873648892415474
TNIP1	2.04325775557998	10.4857623820965	6.40436559326105	0.000261984441604845	0.0145702538340733	0.869438296617374
SLC16A1	2.18687978766113	8.27379785716069	6.38691204644581	0.000266684274373207	0.0147906634712455	0.850979752262569
PSTPIP1	2.16171958845344	4.20091975352893	6.38088661347227	0.000268328472876748	0.0148026382058753	0.844598026987701
TMEM176A	2.1720226183007	11.3994686118911	6.37949982265839	0.000268708487615871	0.0148026382058753	0.843128553868549
CAPS	-2.1661597091178	9.0852551459555	-6.37802942514094	0.00026911206580388	0.0148026382058753	0.84157021150636
HMOX1	3.62632262301818	10.1008792661506	6.36849441760933	0.000271745525935597	0.0149066527983852	0.831457970126075
CWH43	-2.98756733400802	7.99721908487	-6.36175017602093	0.000273625492067157	0.0149315831544251	0.824298173434091
CDH16	-2.41333164842546	13.5314914425389	-6.36051088288423	0.000273972515513795	0.0149315831544251	0.822981864024645
LPAR1	-2.00932525892973	8.47418624285994	-6.35887567840319	0.000274431149274436	0.0149315831544251	0.821244727618951
CFB	2.36326013448946	9.91931947392496	6.34512630412719	0.000278321412196158	0.0150515937345311	0.806624240018083
PREX2	3.08579002185457	5.28083034599446	6.34469299520397	0.000278445004730443	0.0150515937345311	0.806163070109725
TBC1D24	-1.76408395373271	8.59420035330083	-6.34156296489321	0.000279339594722591	0.0150515937345311	0.802831043396515
LRMP	2.03375841563592	10.0185370097487	6.34052964884367	0.000279635625988947	0.0150515937345311	0.801730756423524
CD86	2.52410659005511	8.54863228850811	6.33731969430641	0.000280557459858183	0.0150608345496597	0.798311853912288
DEGS2	-2.74494385265597	7.83824955751833	-6.33372296353413	0.000281594379753349	0.0150697316119563	0.79447937031977
CDH6	3.73598468875028	5.92765928119892	6.33154484202836	0.000282224390401732	0.0150697316119563	0.792157643906545
IKZF1	2.44515178576987	7.80671653815017	6.32407655392521	0.000284396469888417	0.0151454321643229	0.784192171053738
ETV7	2.45425381362014	7.78079418937663	6.31157212531698	0.000288074950102671	0.015260796790865	0.770838645500159
GABRD	3.57443532964117	10.209350767327	6.30996482409651	0.000288551596840717	0.015260796790865	0.769120689684264
IL10RA	2.24371662827367	8.35324629137001	6.30898332123903	0.000288843093117932	0.015260796790865	0.768071445701058
KLRC4-KLRK1|KLRK1	3.28463629198405	6.93275596548091	6.2916324084907	0.00029405049789343	0.0154556410855427	0.749501762068036
HP|HPR	6.28627001348204	10.5032335656696	6.29156618067459	0.000294070573027709	0.0154556410855427	0.749430805123321
NCF1|NCF1C	1.81215237433366	6.93971237941057	6.28527534318691	0.000295984422461622	0.0155156116181775	0.742688081240576
AQP3	-2.33857196582112	12.2390828027709	-6.27622029153011	0.000298763548730667	0.0156143410713313	0.732973275863659
L1CAM	-2.78232760749706	7.33745159538824	-6.27408444427124	0.000299423285972134	0.0156143410713313	0.730680208012282
MEX3A	2.34276160261677	6.05464623062585	6.2640739322274	0.0003025370435076	0.0157358451360158	0.719924660238932
SCTR	-1.72279353536278	4.91664153651221	-6.2580229628309	0.00030443661285001	0.0157937309462265	0.713416819618315
PCP4	-3.15896838947074	7.72700377652695	-6.24881176172161	0.000307353738004952	0.0159039716441377	0.703500687573002
UBASH3A	1.99196808177973	4.06738977606686	6.2402246910643	0.000310101173559259	0.0159745156699955	0.694246165919358
VCAM1	2.66410106616318	13.4548047710291	6.23958053413333	0.000310308368346778	0.0159745156699955	0.693551539851899
DACH1	-2.25630547815352	7.52843073887435	-6.22927484228321	0.000313644203454908	0.0161049480121846	0.68243079964155
FMO5|LOC101060372	-2.31909608661397	6.69984062743613	-6.20097678577817	0.000323010466822711	0.016543574342856	0.651820968340202
ZNF395	2.57458317422938	12.2141811878788	6.19452963177217	0.000325187540494463	0.0166126978384411	0.644831967024282
ABCA1	2.26204228791558	9.95810798620596	6.18941271501234	0.000326927012087075	0.0166242826884979	0.639280991765109
GZMH	2.91383404771984	5.75073451338294	6.18741882002992	0.000327607620732967	0.0166242826884979	0.63711699694676
SIPA1L2	2.32018983570516	8.10826942080123	6.18575196417511	0.000328177802497318	0.0166242826884979	0.635307527131901
GAGE1	2.75214168844024	4.72600002912978	6.18415119506273	0.000328726414670204	0.0166242826884979	0.63356944343432
SCN9A	2.08912986345987	4.28874224730995	6.17369504592887	0.00033233505566038	0.0167645500313906	0.622207802621348
EPB41L4B	-2.74022605999894	6.76386215986668	-6.16713938817605	0.000334619961341637	0.0168375061750778	0.615076853915128
TNFRSF9	2.8721492010834	6.8286113053223	6.16041823032705	0.000336980660594932	0.0169139018069111	0.607759812092067
TGFBI	3.10646732232167	11.4025327656003	6.15634240593482	0.000338421225607765	0.0169438477469504	0.603319638069181
S100A2	-3.43843043325803	12.4310131324928	-6.1504360547103	0.000340520913652676	0.0170065631427979	0.596881285095637
ZNF503	-2.46992683505307	8.40193022750835	-6.14658874954144	0.000341896389300116	0.0170328878609887	0.592684884635599
SLC5A3	-2.57812949093131	9.2014098299589	-6.12967998688563	0.000348015064596504	0.0172947981482772	0.574217913237105
APOL1	2.92933507906659	6.18989487008554	6.11493695706548	0.000353449265328414	0.0175214837037002	0.55808436536764
RANBP3L	-3.9421614257163	7.15966505492704	-6.11164669447698	0.000354674843314688	0.0175389330769187	0.554479714246662
LRRK1	1.95112396676303	6.95723473674488	6.10810820935574	0.000355998143543362	0.0175611172676169	0.550601467345857
CDH5	1.71198080331876	11.9311877699938	6.09430870020473	0.000361211365515975	0.0177746092780986	0.535460538949691
ESRP2	-1.70852423302279	8.56245399706856	-6.08170188125734	0.000366048092935475	0.0179685759458815	0.52160538574359
CLDN16	-3.00066606577831	6.1987160408592	-6.07836685412676	0.000367339590603906	0.0179879925867186	0.517936467878274
NR1H4	2.25093271637075	9.14091892571929	6.06557887008584	0.000372338810672491	0.0181677144040404	0.503854008305233
C9orf24	-2.13216136320309	8.49568577920152	-6.06343167114005	0.000373185591323806	0.0181677144040404	0.501487248504679
TYROBP	2.0176253096325	12.7260666204744	6.06106017714096	0.000374123308460538	0.0181677144040404	0.498872519888454
SEL1L3	3.24850695205545	5.90570987643092	6.05963705388666	0.000374687282549683	0.0181677144040404	0.497303060309989
MAMDC2	-1.7917361212678	8.66933150125047	-6.05514535596188	0.000376473503722084	0.0181677144040404	0.492347659762307
DNASE1	-3.46858299507379	7.45708058263189	-6.05210209646561	0.000377689086615413	0.0181677144040404	0.488988645918344
BATF	2.88850172818175	6.39666707131092	6.05102122535557	0.000378121870569862	0.0181677144040404	0.487795321047082
PID1	-2.77538493870343	9.7919485984821	-6.05070405082486	0.000378248972500318	0.0181677144040404	0.487445117090482
BTN3A2	1.99420362511479	9.37628468754972	6.0472822927742	0.000379623195947774	0.0181902026373352	0.483666146063382
TMEM200A	2.29358247759703	7.06867219379526	6.04202373739318	0.00038174590398898	0.0182456970117001	0.477855473449099
ISG20	2.39073783072153	8.57389546688644	6.03825740037859	0.000383274339053366	0.0182456970117001	0.473691344488666
PATL2	2.76027770505939	5.86426968810619	6.03628558616436	0.000384077234994098	0.0182456970117001	0.47151048953129
LAMA4	2.09575397896846	8.76104202053507	6.03545379439659	0.000384416488317435	0.0182456970117001	0.470590354576848
GRB14	-2.66074245564757	10.2242445922161	-6.02760441542186	0.000387634333597269	0.018355034234982	0.461902592213296
PLXNC1	1.64547975103785	5.77351954773554	6.02464488147536	0.000388855333700384	0.0183695259640061	0.458624739588956
RNF150	-3.45821251645958	8.89767200135011	-6.01765677901581	0.000391755333025722	0.0184630793923883	0.450880202517355
BCL2A1	1.81489545731936	5.44777720210258	6.00755014750407	0.00039599199220992	0.0186190426875844	0.439667590804848
ANXA4	2.10123786797268	13.2171913555518	5.99651848706718	0.00040067447807278	0.0187951904118392	0.427412538886556
SCG5	2.25026848524427	5.67598340988914	5.99367090412326	0.000401893101747822	0.0188084097990467	0.424246418377236
UXS1	-2.30772405162344	11.277981325336	-5.99127276541178	0.000402922572401479	0.0188127360141965	0.421579143491083
ADAMTSL2	-2.89054585803062	10.246210890382	-5.97751499453765	0.000408885262590934	0.0190123566285971	0.406261914056635
LILRB2	2.17715695177014	7.49810351609515	5.97704221276001	0.000409091899365142	0.0190123566285971	0.405735073548405
SKA3	2.16148770000893	5.49836894990096	5.97436321517774	0.000410264985607682	0.0190228409146546	0.402749166258643
PPP1R1A	-3.65259502604709	7.20966444010261	-5.96365267045237	0.000414992328460932	0.01918669670295	0.390801610098234
ATP1A1	-2.10578434253453	13.5714955800098	-5.9610157143266	0.000416165447471533	0.01918669670295	0.387857644437227
MCAM	1.80696527600876	9.72797901378233	5.95989346285797	0.000416665824699217	0.01918669670295	0.3866044395896
MS4A14	3.36533747619612	6.37600224692637	5.95206558729813	0.000420174629594406	0.019303995511137	0.377858252274209
WNK4	-3.89633471814899	6.59737060318109	-5.94675407667219	0.000422574126834705	0.0193665700801274	0.371918756450104
TMEM163	2.4699683369115	7.38769358760906	5.94419004180027	0.000423737870387347	0.0193665700801274	0.36905016150926
CHST13	2.85823736471703	9.03947891220053	5.94266773048146	0.000424430484397871	0.0193665700801274	0.367346592631908
FAM167A	-2.59256705816255	7.26685054076457	-5.93462924002465	0.000428108658543808	0.0194901077949751	0.358345603119584
PLXNB1	-2.00209379459023	8.60993888497301	-5.92937493406271	0.000430531951737871	0.0195560859616318	0.352457276239998
ILDR1	-1.66938991332506	10.562862041128	-5.92213419497927	0.000433896325483533	0.0196644165389004	0.344336480268852
NCF1C|NCF1|NCF1B	1.97364437319353	7.26308066376211	5.91908648924813	0.000435321127196802	0.0196845546638068	0.340916150643898
GSTO2	-2.19043878500563	9.46766187653646	-5.91546350649264	0.000437021617056357	0.0196846617005261	0.336848513129037
NLRC3	1.96184507810963	7.07106339545501	5.91490500362589	0.000437284410939614	0.0196846617005261	0.336221300396406
FBXO17	1.79925368035152	8.90420081667136	5.90909316428612	0.000440029483927254	0.0197639193485626	0.329691860069559
GGT5	-2.09074181066849	10.5679913062448	-5.90613208261791	0.000441435410176777	0.0197714204698184	0.326363342732985
PAG1	2.17925320526412	8.38188017550483	5.90459737201171	0.000442166050253945	0.0197714204698184	0.324637707741145
AGXT2L2	1.86236203913295	10.8058367010372	5.89148128717082	0.000448465237574715	0.0199569297996527	0.309876418463793
ANGPTL3	-2.22452729731902	6.96410449634383	-5.89079394683307	0.000448798072513358	0.0199569297996527	0.309102194819509
FAM222A	-2.0361336554516	7.67951050204612	-5.88976503363358	0.000449296820712408	0.0199569297996527	0.307943097482601
OR51E1	2.05580585127405	5.78955883209758	5.88638783147597	0.000450938180880268	0.0199588771771308	0.304137544351098
PFKFB4	2.0853218315699	9.49285942913866	5.88558591697143	0.000451328895672531	0.0199588771771308	0.303233682210609
IGSF6	2.15582458081462	5.10357893533943	5.87097516299079	0.000458513701225281	0.0202229287313937	0.286749590974972
BUB1	1.80969105579682	3.84357808707426	5.8693625810308	0.000459314414579646	0.0202229287313937	0.284928405034564
SNCB	-2.50076880234269	10.4341886573	-5.84730505260667	0.000470423746150689	0.0206667342482875	0.259980641447012
MYH10	-1.7471614934779	10.0147172502965	-5.84419909443002	0.000472011827290887	0.0206912258875964	0.256462179629896
IL32	2.49135790117599	9.02099391126907	5.8401429174623	0.000474094700452155	0.0207261925804414	0.251865244215454
DDB2	2.12809332342274	10.0362104355244	5.8386300646339	0.000474874163819448	0.0207261925804414	0.250150105557927
MTMR11	2.42908529785942	12.4279837811014	5.83498677611622	0.000476757114907817	0.0207517500112743	0.246018337160121
ERRFI1	3.42512398993303	8.22789581866712	5.83350182773184	0.000477526946516349	0.0207517500112743	0.244333752479636
LOC145820	-2.35565595855713	5.32050164820102	-5.83006922464577	0.000479311759831099	0.0207843244106458	0.240438474558726
PLAC8	1.67039523176218	7.05404942781922	5.82507373623107	0.000481922417417702	0.0208524921864121	0.234766668252313
MST1L	-2.21793935514196	7.53185908874336	-5.8220831894803	0.000483492815969856	0.0208707089133015	0.231369550508129
ESM1	3.71620903576375	8.93082901739953	5.82031784964599	0.000484422491089232	0.0208707089133015	0.229363613488565
CCL11	-2.30798997994256	7.95325558225726	-5.81651592015318	0.000486431415691836	0.0209123844386402	0.225042019103168
CARD11	2.30904873090773	8.01653429339091	5.81355690284162	0.000488001330703531	0.0209350485396042	0.22167712981041
PYGL	2.19524507632932	6.49168000153206	5.80835590874043	0.000490774342530388	0.021009118283545	0.215759730187951
TPX2	3.54953568770281	9.19747075778335	5.7993262307662	0.000495630210762507	0.0211520398927695	0.205477136966858
TSPAN8	-4.99134185203277	8.12668587674202	-5.79823599683823	0.00049622009212006	0.0211520398927695	0.204234842845445
AREG|AREGB	2.60683684535048	3.86528379399194	5.79415251078552	0.000498436415936798	0.0211713007013903	0.199580310234792
PPP1R1B	-4.86366255850255	4.41888264355429	-5.79351951685663	0.000498780954911471	0.0211713007013903	0.19885858415075
MSMP	1.69913455546213	4.57403395798486	5.78898101819785	0.000501258995786943	0.0212315967477098	0.193682214715566
EHD2	1.85766910416017	9.69678554174722	5.77940366255695	0.000506533109497381	0.0214098215565872	0.18274916508638
CELF2	1.7472314315841	8.18420356596322	5.77200071455646	0.000510651891501651	0.0215385672808375	0.17428935473463
HCP5	1.7968897944408	10.5426749639598	5.76692091088093	0.000513499579933898	0.0215451424040507	0.168479822751674
PTPRC	2.57603844451984	7.08309016807775	5.76650854903495	0.000513731515910656	0.0215451424040507	0.168008062308491
PDGFD	2.33969807588146	8.67091996759775	5.76445013879833	0.000514891018788474	0.0215451424040507	0.165652785604394
EFNA1	1.94746167159644	12.1409859830957	5.76407919084441	0.000515100281613007	0.0215451424040507	0.165228274735691
TIMP1	1.87345722973217	11.3541455834918	5.75612797951617	0.000519608500330847	0.0216071443252757	0.156124224327785
